# ort(start) =    -6.7060
#   klo  khi step start
#%   24 1094    1   24

# Energy[ev]             flux               DELTA(E)           Probability
0.155160E-01       45.5948298          678.336747         0.672156270457E-01
0.155540E-01       51.4677769          676.638022         0.760639740010E-01
0.155920E-01       59.5019052          674.941708         0.881585839439E-01
0.156300E-01       67.9928228          673.247813         0.100992266819    
0.156680E-01       75.0949867          671.556345         0.111822317333    
0.157060E-01       79.1710506          669.867311         0.118189153795    
0.157440E-01       79.1121551          668.180717         0.118399338772    
0.157820E-01       74.5531335          666.496570         0.111858240228    
0.158200E-01       65.9300716          664.814879         0.991705717254E-01
0.158580E-01       54.3658959          663.135648         0.819830695421E-01
0.158960E-01       41.4127219          661.458885         0.626081572996E-01
0.159340E-01       28.7159512          659.784596         0.435232216820E-01
0.159720E-01       17.6845779          658.112789         0.268716520250E-01
0.160100E-01       9.24931813          656.443469         0.140900451809E-01
0.160480E-01       3.76558089          654.776642         0.575093955711E-02
0.160860E-01       1.07844931          653.112316         0.165124631738E-02
0.161240E-01      0.722456022          651.450497         0.110899604137E-02
0.161620E-01       2.19194144          649.791190         0.337330125873E-02
0.162000E-01       5.19817006          648.134401         0.802020391581E-02
0.162380E-01       9.83250056          646.480137         0.152092848499E-01
0.162760E-01       16.5801388          644.828404         0.257124821185E-01
0.163140E-01       26.1699699          643.179207         0.406884576866E-01
0.163520E-01       39.2922193          641.532552         0.612474288014E-01
0.163900E-01       56.2553874          639.888444         0.879143667853E-01
0.164280E-01       76.6767292          638.246890         0.120136471233    
0.164660E-01       99.3002074          636.607896         0.155983311132    
0.165040E-01       122.011552          634.971465         0.192152810812    
0.165420E-01       142.076687          633.337604         0.224330098030    
0.165800E-01       156.576852          631.706319         0.247863361372    
0.166180E-01       162.963237          630.077614         0.258639940975    
0.166560E-01       159.617846          628.451494         0.253985943393    
0.166940E-01       146.294736          626.827965         0.233388974227    
0.167320E-01       124.331209          625.207031         0.198864060606    
0.167700E-01       96.5602121          623.588699         0.154845994292    
0.168080E-01       66.9155716          621.972972         0.107585979915    
0.168460E-01       39.7883597          620.359855         0.641375476020E-01
0.168840E-01       19.2510780          618.749353         0.311128858358E-01
0.169220E-01       8.30269646          617.141471         0.134534735569E-01
0.169600E-01       8.29218785          615.536213         0.134714866002E-01
0.169980E-01       18.6479791          613.933584         0.303745871169E-01
0.170360E-01       36.9804952          612.333589         0.603927268162E-01
0.170740E-01       59.5468335          610.736231         0.975000834725E-01
0.171120E-01       81.9877073          609.141516         0.134595500710    
0.171500E-01       100.185402          607.549447         0.164900819667    
0.171880E-01       111.062644          605.960028         0.183283778897    
0.172260E-01       113.153824          604.373264         0.187225065365    
0.172640E-01       106.830252          602.789159         0.177226565710    
0.173020E-01       94.1388503          601.207717         0.156582904240    
0.173400E-01       78.3005551          599.628941         0.130581681003    
0.173780E-01       62.9898852          598.052836         0.105324950288    
0.174160E-01       51.5623601          596.479405         0.864444936321E-01
0.174540E-01       46.4011765          594.908653         0.779971451717E-01
0.174920E-01       48.5183741          593.340582         0.817715416245E-01
0.175300E-01       57.4788497          591.775196         0.971295351533E-01
0.175680E-01       71.6358441          590.212500         0.121372970003    
0.176060E-01       88.5945961          588.652496         0.150504069437    
0.176440E-01       105.774603          587.095188         0.180166019427    
0.176820E-01       120.930599          585.540579         0.206528126722    
0.177200E-01       132.518137          583.988672         0.226919019382    
0.177580E-01       139.841916          582.439472         0.240096908327    
0.177960E-01       142.987567          580.892980         0.246151308405    
0.178340E-01       142.592633          579.349200         0.246125536763    
0.178720E-01       139.545684          577.808135         0.241508687572    
0.179100E-01       134.706921          576.269789         0.233756694898    
0.179480E-01       128.721329          574.734163         0.223966726567    
0.179860E-01       121.956058          573.201262         0.212763065626    
0.180240E-01       114.550919          571.671087         0.200379066301    
0.180620E-01       106.538130          570.143641         0.186861909566    
0.181000E-01       97.9734319          568.618928         0.172300686936    
0.181380E-01       89.0274843          567.096949         0.156988120736    
0.181760E-01       80.0090426          565.577708         0.141464278935    
