# ort(start) =    -8.1790
#   klo  khi step start
#%    4  284    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.199200           19.7364614          206.787814         0.954430586675E-01
0.199350           19.0372280          206.465218         0.922054970254E-01
0.199500           17.5332257          206.141373         0.850543753089E-01
0.199650           15.5187912          205.816305         0.754011749309E-01
0.199800           13.3412665          205.490223         0.649240936373E-01
0.199950           11.3221259          205.159897         0.551868372818E-01
0.200100           9.68943877          204.831368         0.473044674819E-01
0.200250           8.53797616          204.501409         0.417502069151E-01
0.200400           7.82539015          204.170268         0.383277654106E-01
0.200550           7.40298853          203.837950         0.363180092035E-01
0.200700           7.07052335          203.504460         0.347438250519E-01
0.200850           6.63864720          203.169808         0.326753629331E-01
0.201000           5.98176174          202.834003         0.294909219138E-01
0.201150           5.06793471          202.497055         0.250272020752E-01
0.201300           3.96001416          202.158973         0.195886143132E-01
0.201450           2.79066699          201.819768         0.138275205760E-01
0.201600           1.72122949          201.479447         0.854295322069E-02
0.201750          0.897949349          201.138022         0.446434413480E-02
0.201900          0.418544577          200.795501         0.208443204423E-02
0.202050          0.317498698          200.451894         0.158391468552E-02
0.202200          0.571808834          200.107210         0.285751239934E-02
0.202350           1.12225483          199.761459         0.561797475580E-02
0.202500           1.90077364          199.414650         0.953176527061E-02
0.202650           2.85351069          199.066793         0.143344384541E-01
0.202800           3.95169621          198.717897         0.198859602523E-01
0.202950           5.18759348          198.367972         0.261513661732E-01
0.203100           6.55853438          198.017028         0.331210626535E-01
0.203250           8.04648316          197.665072         0.407076630503E-01
0.203400           9.60216193          197.312116         0.486648367479E-01
0.203550           11.1410368          196.958169         0.565654974747E-01
0.203700           12.5540597          196.603239         0.638547959761E-01
0.203850           13.7305484          196.247337         0.699655273037E-01
0.204000           14.5859018          195.890471         0.744594757594E-01
0.204150           15.0846416          195.532652         0.771464071115E-01
0.204300           15.2503520          195.173888         0.781372552991E-01
0.204450           15.1581593          194.814190         0.778082913796E-01
0.204600           14.9111283          194.453566         0.766822054285E-01
0.204750           14.6074521          194.092025         0.752604442326E-01
0.204900           14.3087184          193.729578         0.738592347376E-01
0.205050           14.0196542          193.366234         0.725031144986E-01
0.205200           13.6864457          193.002001         0.709134912772E-01
0.205350           13.2149981          192.636889         0.686005582232E-01
0.205500           12.5041284          192.270906         0.650339081351E-01
0.205650           11.4837221          191.904072         0.598409506218E-01
0.205800           10.1459419          191.536593         0.529712977540E-01
0.205950           8.55934128          191.165612         0.447744820988E-01
0.206100           6.86071346          190.796455         0.359582857817E-01
0.206250           5.22620075          190.426264         0.274447475048E-01
0.206400           3.82953394          190.055257         0.201495817857E-01
0.206550           2.79931032          189.683447         0.147577997217E-01
0.206700           2.18768986          189.310843         0.115560726944E-01
0.206850           1.95963604          188.937452         0.103718771220E-01
0.207000           2.00583222          188.563285         0.106374484318E-01
0.207150           2.17548459          188.188351         0.115601448352E-01
0.207300           2.31946388          187.812658         0.123498804955E-01
0.207450           2.33135244          187.436216         0.124381109319E-01
0.207600           2.17477240          187.059034         0.116261287130E-01
0.207750           1.88957113          186.681121         0.101219186792E-01
0.207900           1.57571718          186.302487         0.845784299718E-02
0.208050           1.36020839          185.923140         0.731597150108E-02
0.208200           1.35700932          185.543090         0.731371522410E-02
0.208350           1.63168835          185.162345         0.881220396718E-02
0.208500           2.18063987          184.780915         0.118012180745E-01
0.208650           2.93021429          184.398809         0.158906357110E-01
0.208800           3.75519260          184.016035         0.204068770284E-01
0.208950           4.51061267          183.632604         0.245632451936E-01
0.209100           5.06753834          183.248523         0.276539110162E-01
0.209250           5.34283776          182.863802         0.292175800179E-01
0.209400           5.31537702          182.478450         0.291287931654E-01
0.209550           5.02536747          182.092475         0.275978865216E-01
0.209700           4.55852599          181.705888         0.250873873789E-01
0.209850           4.02074003          181.318695         0.221749887409E-01
0.210000           3.51097262          180.930908         0.194050461382E-01
0.210150           3.09977773          180.542534         0.171692379965E-01
0.210300           2.81836187          180.153582         0.156442177852E-01
0.210450           2.65955283          179.764062         0.147946859040E-01
0.210600           2.58850783          179.373988         0.144307871015E-01
0.210750           2.55856196          178.983342         0.142949725286E-01
0.210900           2.52688827          178.591036         0.141490207104E-01
0.211050           2.46561901          178.198848         0.138363352868E-01
0.211200           2.36623243          177.806567         0.133079023383E-01
0.211350           2.23749365          177.413816         0.126117215704E-01
0.211500           2.09920084          177.020558         0.118585144004E-01
0.211650           1.97485182          176.626802         0.111809295003E-01
0.211800           1.88597823          176.232555         0.107016449175E-01
0.211950           1.84960179          175.837827         0.105187935124E-01
0.212100           1.87864976          175.442625         0.107080577181E-01
0.212250           1.98387714          175.046960         0.113333995445E-01
0.212400           2.17534737          174.650839         0.124554075081E-01
0.212550           2.46194545          174.254271         0.141284654675E-01
