# ort(start) =    -7.9581
#   klo  khi step start
#%    7 1305    1    7

# Energy[ev]             flux               DELTA(E)           Probability
0.325680E-01       15.0421256          484.079581         0.310736626307E-01
0.326720E-01       16.9324963          482.199410         0.351151327914E-01
0.327760E-01       17.5649593          480.318191         0.365694234276E-01
0.328800E-01       16.7777662          478.436028         0.350679404881E-01
0.329840E-01       18.0608186          476.553025         0.378988647194E-01
0.330880E-01       19.1040253          474.669284         0.402470224288E-01
0.331920E-01       17.3587168          472.784907         0.367158861135E-01
0.332960E-01       15.3265435          470.899993         0.325473427456E-01
0.334000E-01       13.9180917          469.014644         0.296751752028E-01
0.335040E-01       11.3332676          467.128956         0.242615395103E-01
0.336080E-01       8.08017257          465.243027         0.173676381972E-01
0.337120E-01       5.78060136          463.356954         0.124754820387E-01
0.338160E-01       4.26609729          461.470832         0.924456541484E-02
0.339200E-01       2.74351039          459.584755         0.596954176325E-02
0.340240E-01       1.29345401          457.698816         0.282599378113E-02
0.341280E-01       1.25947204          455.813108         0.276313256925E-02
0.342320E-01       4.63939056          453.927722         0.102205490741E-01
0.343360E-01       11.2907375          452.042749         0.249771453874E-01
0.344400E-01       17.2102440          450.158277         0.382315396294E-01
0.345440E-01       18.7948331          448.274396         0.419270725540E-01
0.346480E-01       18.0286771          446.391192         0.403876183964E-01
0.347520E-01       18.3440589          444.508752         0.412681614070E-01
0.348560E-01       17.7314591          442.627161         0.400595821796E-01
0.349600E-01       13.2811247          440.746504         0.301332501507E-01
0.350640E-01       7.83041865          438.866865         0.178423555673E-01
0.351680E-01       6.35146529          436.988325         0.145346338041E-01
0.352720E-01       12.9860110          435.110967         0.298452854619E-01
0.353760E-01       29.6233785          433.234872         0.683771793939E-01
0.354800E-01       48.7087468          431.360118         0.112918985436    
0.355840E-01       59.2842993          429.486784         0.138035211950    
0.356880E-01       63.7678878          427.614950         0.149124551908    
0.357920E-01       69.1558751          425.744690         0.162435085286    
0.358960E-01       70.7504273          423.876083         0.166912996967    
0.360000E-01       66.3704480          422.009202         0.157272513788    
0.361040E-01       64.2960280          420.144121         0.153033268108    
0.362080E-01       64.1822558          418.280915         0.153442945743    
0.363120E-01       59.8345356          416.419655         0.143688067825    
0.364160E-01       55.8344520          414.560413         0.134683511095    
0.365200E-01       54.5756097          412.703259         0.132239347453    
0.366240E-01       49.2188676          410.848264         0.119798163798    
0.367280E-01       40.8899782          408.995495         0.999765980129E-01
0.368320E-01       32.8387117          407.145021         0.806560561697E-01
0.369360E-01       19.3071659          405.296910         0.476370913010E-01
0.370400E-01       4.90059512          403.451226         0.121466854175E-01
0.371440E-01       4.73166151          401.608035         0.117817899457E-01
0.372480E-01       16.9088500          399.767402         0.422967203171E-01
0.373520E-01       27.8121087          397.929391         0.698920694636E-01
0.374560E-01       32.3172009          396.094064         0.815897127118E-01
0.375600E-01       29.0287778          394.261483         0.736282367649E-01
0.376640E-01       19.7874024          392.431710         0.504225368855E-01
0.377680E-01       11.9340902          390.604803         0.305528505111E-01
0.378720E-01       5.73970721          388.780824         0.147633495782E-01
0.379760E-01       5.09871497          386.959830         0.131763417683E-01
0.380800E-01       29.8866842          385.141879         0.775991545761E-01
0.381840E-01       77.2237292          383.327028         0.201456520337    
0.382880E-01       108.658084          381.515334         0.284806597989    
0.383920E-01       109.765987          379.706851         0.289080870504    
0.384960E-01       105.419722          377.901634         0.278960745842    
0.386000E-01       106.620868          376.099738         0.283490938439    
0.387040E-01       102.424734          374.301214         0.273642536336    
0.388080E-01       87.7539707          372.506116         0.235577261559    
0.389120E-01       59.7467817          370.714494         0.161166565172    
0.390160E-01       23.2509291          368.926400         0.630232183666E-01
0.391200E-01       5.19048682          367.141882         0.141375502726E-01
0.392240E-01       20.6424115          365.360991         0.564986740421E-01
0.393280E-01       48.7279342          363.583775         0.134021201198    
0.394320E-01       70.3067814          361.810280         0.194319468616    
0.395360E-01       87.1035571          360.040555         0.241927071434    
0.396400E-01       98.5103037          358.274645         0.274957508270    
0.397440E-01       102.401736          356.512596         0.287231748496    
0.398480E-01       105.527844          354.754452         0.297467285263    
0.399520E-01       109.231194          353.000258         0.309436584589    
0.400560E-01       109.113842          351.250055         0.310644342213    
0.401600E-01       108.822120          349.503888         0.311361685954    
0.402640E-01       110.971316          347.761798         0.319101512893    
0.403680E-01       110.516695          346.023826         0.319390419845    
0.404720E-01       107.636935          344.290013         0.312634498708    
0.405760E-01       105.861685          342.560397         0.309030716163    
0.406800E-01       101.921647          340.835018         0.299035139338    
0.407840E-01       93.8045286          339.113916         0.276616571209    
0.408880E-01       85.0623839          337.397126         0.252113540348    
0.409920E-01       75.3651020          335.684686         0.224511587929    
0.410960E-01       62.6127541          333.976634         0.187476451303    
0.412000E-01       52.0988926          332.273003         0.156795442578    
0.413040E-01       51.5442378          330.573830         0.155923528183    
0.414080E-01       60.4773685          328.879148         0.183889337024    
0.415120E-01       70.3383869          327.188992         0.214977853013    
0.416160E-01       74.3637677          325.503394         0.228457733974    
0.417200E-01       73.0345844          323.822387         0.225539021929    
0.418240E-01       66.2217582          322.146003         0.205564426026    
0.419280E-01       49.3215518          320.474273         0.153901751320    
0.420320E-01       25.4235197          318.807227         0.797457446070E-01
0.421360E-01       7.54097174          317.144896         0.237776859530E-01
0.422400E-01       1.36821527          315.487309         0.433683141994E-02
0.423440E-01      0.931236022          313.834495         0.296728383224E-02
0.424480E-01       1.96133407          312.186481         0.628257206775E-02
0.425520E-01       4.60774226          310.543296         0.148376806596E-01
0.426560E-01       7.45983350          308.904966         0.241492831689E-01
0.427600E-01       10.1864342          307.271518         0.331512476713E-01
0.428640E-01       15.7796983          305.642978         0.516278779005E-01
0.429680E-01       24.1048411          304.019370         0.792871883018E-01
0.430720E-01       30.2776727          302.400720         0.100124340380    
0.431760E-01       33.6190645          300.787052         0.111770318186    
0.432800E-01       39.6025025          299.178389         0.132370866355    
0.433840E-01       48.1445201          297.574754         0.161789666006    
0.434880E-01       55.1835122          295.976170         0.186445794982    
0.435920E-01       69.1309781          294.382658         0.234833731874    
0.436960E-01       94.4623186          292.794240         0.322623555012    
0.438000E-01       100.870387          291.210937         0.346382550821    
0.439040E-01       61.4588677          289.632769         0.212195836559    
0.440080E-01       11.4837579          288.059756         0.398658878840E-01
0.441120E-01       2.96887183          286.491917         0.103628467613E-01
0.442160E-01       25.6105324          284.929271         0.898838239685E-01
0.443200E-01       38.1037038          283.371835         0.134465388102    
0.444240E-01       35.8379233          281.819629         0.127166171556    
0.445280E-01       34.2397771          280.272669         0.122165950651    
0.446320E-01       32.8851859          278.730972         0.117981814693    
0.447360E-01       26.6224219          277.194553         0.960423701280E-01
0.448400E-01       17.5115408          275.663430         0.635250778125E-01
0.449440E-01       14.4631076          274.137616         0.527585662958E-01
0.450480E-01       30.5033249          272.617128         0.111890713211    
0.451520E-01       59.5164829          271.101979         0.219535405841    
0.452560E-01       72.9531236          269.592183         0.270605485933    
0.453600E-01       62.5502466          268.087753         0.233320045068    
0.454640E-01       47.6199813          266.588703         0.178627154157    
0.455680E-01       34.2964166          265.095044         0.129374039071    
0.456720E-01       18.0387144          263.606790         0.684303858583E-01
0.457760E-01       10.7290739          262.123951         0.409312991578E-01
0.458800E-01       19.9877623          260.646539         0.766853161760E-01
0.459840E-01       31.3727054          259.174565         0.121048550392    
0.460880E-01       34.1792767          257.708038         0.132627903326    
0.461920E-01       30.7702007          256.246969         0.120080252446    
0.462960E-01       22.3206710          254.791367         0.876037178594E-01
0.464000E-01       12.6339772          253.341240         0.498694060489E-01
0.465040E-01       9.26808153          251.896599         0.367931983402E-01
0.466080E-01       10.3727663          250.457450         0.414152832464E-01
0.467120E-01       9.88319472          249.023803         0.396877511953E-01
0.468160E-01       8.92106310          247.595663         0.360307729179E-01
0.469200E-01       8.87695400          246.173038         0.360598141331E-01
0.470240E-01       8.17174844          244.755935         0.333873351842E-01
0.471280E-01       8.11153694          243.344360         0.333335728413E-01
0.472320E-01       9.35534028          241.938318         0.386682867830E-01
0.473360E-01       9.56817895          240.537816         0.397782731402E-01
0.474400E-01       9.06984262          239.142858         0.379264624354E-01
0.475440E-01       9.32651008          237.753449         0.392276541907E-01
0.476480E-01       9.39319817          236.369593         0.397394522588E-01
0.477520E-01       9.31804815          234.991295         0.396527375700E-01
0.478560E-01       9.81938465          233.618558         0.420316979491E-01
0.479600E-01       9.54239536          232.251384         0.410864950913E-01
0.480640E-01       8.21412332          230.889778         0.355759504966E-01
0.481680E-01       7.14428719          229.533742         0.311252155207E-01
0.482720E-01       5.76506510          228.183277         0.252650639852E-01
0.483760E-01       3.44784225          226.838387         0.151995537260E-01
0.484800E-01       1.52945724          225.499071         0.678254340078E-02
0.485840E-01      0.639295798          224.165333         0.285189413766E-02
0.486880E-01      0.309312578          222.837172         0.138806544780E-02
0.487920E-01      0.575578834          221.514589         0.259837890427E-02
0.488960E-01       1.24216166          220.197584         0.564112301485E-02
0.490000E-01       1.73083409          218.886157         0.790746252741E-02
0.491040E-01       1.78239084          217.580309         0.819187568879E-02
0.492080E-01       1.14130207          216.280037         0.527696445814E-02
0.493120E-01      0.257015150          214.985342         0.119550080555E-02
0.494160E-01      0.604056411          213.696222         0.282670608456E-02
0.495200E-01       2.62516377          212.412675         0.123587905789E-01
0.496240E-01       5.04876625          211.134700         0.239125365928E-01
0.497280E-01       6.62004080          209.862294         0.315446889530E-01
0.498320E-01       7.19991719          208.595456         0.345161747308E-01
0.499360E-01       7.57811846          207.334181         0.365502611726E-01
0.500400E-01       8.19179889          206.078467         0.397508725588E-01
0.501440E-01       8.29335615          204.828312         0.404893057928E-01
0.502480E-01       7.50204172          203.583711         0.368499115079E-01
0.503520E-01       6.38903635          202.344660         0.315750183625E-01
0.504560E-01       4.85307415          201.111156         0.241313025591E-01
0.505600E-01       3.03614350          199.883194         0.151895887059E-01
0.506640E-01       2.64948053          198.660769         0.133367072873E-01
0.507680E-01       4.07836723          197.443877         0.206558303416E-01
0.508720E-01       5.22828878          196.232513         0.266433359817E-01
0.509760E-01       5.10124257          195.026671         0.261566407205E-01
0.510800E-01       4.61261201          193.826346         0.237976524416E-01
0.511840E-01       4.11701563          192.631531         0.213724908399E-01
0.512880E-01       3.45603679          191.442221         0.180526362741E-01
0.513920E-01       2.90219555          190.258410         0.152539672323E-01
0.514960E-01       2.49550960          189.080090         0.131981616711E-01
0.516000E-01       2.08739134          187.907256         0.111086255655E-01
0.517040E-01       1.82955534          186.739899         0.979734567918E-02
0.518080E-01       1.72770177          185.578014         0.930984082637E-02
0.519120E-01       1.63516042          184.421592         0.886642612749E-02
0.520160E-01       1.63333107          183.270626         0.891212688077E-02
0.521200E-01       1.75929472          182.125108         0.965981428267E-02
0.522240E-01       1.86970924          180.985029         0.103307397867E-01
0.523280E-01       1.92742421          179.850383         0.107168201699E-01
0.524320E-01       2.04285346          178.721160         0.114303950673E-01
0.525360E-01       2.19503022          177.597351         0.123595887190E-01
0.526400E-01       2.20095243          176.478948         0.124714729719E-01
0.527440E-01       2.45599481          175.365942         0.140049703152E-01
0.528480E-01       3.86126887          174.258322         0.221583039222E-01
0.529520E-01       5.82966640          173.156081         0.336671190549E-01
0.530560E-01       6.18637686          172.059208         0.359549303596E-01
0.531600E-01       4.38149854          170.967694         0.256276401106E-01
0.532640E-01       2.27589248          169.881528         0.133969390313E-01
0.533680E-01       1.24111944          168.800701         0.735257280561E-02
0.534720E-01       1.04396462          167.725201         0.622425618650E-02
0.535760E-01       1.10311795          166.655020         0.661917028621E-02
0.536800E-01       1.15723098          165.590145         0.698852568062E-02
0.537840E-01       1.33170841          164.530566         0.809398788664E-02
0.538880E-01       1.73307695          163.476272         0.106013975546E-01
0.539920E-01       2.06931217          162.427252         0.127399322019E-01
0.540960E-01       2.35686829          161.383494         0.146041470834E-01
0.542000E-01       2.86073929          160.344988         0.178411519463E-01
0.543040E-01       3.27523478          159.311721         0.205586554539E-01
0.544080E-01       3.50467672          158.283682         0.221417437756E-01
0.545120E-01       3.68543303          157.260858         0.234351577893E-01
0.546160E-01       3.26509889          156.243239         0.208975371834E-01
0.547200E-01       3.20905153          155.230811         0.206727744046E-01
0.548240E-01       6.44274260          154.223562         0.417753457172E-01
0.549280E-01       12.6863623          153.221479         0.827975449088E-01
0.550320E-01       17.9943835          152.224551         0.118209469971    
0.551360E-01       20.6877639          151.232765         0.136794192506    
0.552400E-01       21.7859029          150.246106         0.145001447703    
0.553440E-01       21.7158159          149.264564         0.145485407687    
0.554480E-01       21.1051852          148.288123         0.142325526565    
0.555520E-01       20.7284304          147.316772         0.140706520172    
0.556560E-01       20.0368535          146.350497         0.136910048137    
0.557600E-01       19.2166665          145.389284         0.132173885127    
0.558640E-01       19.2150159          144.433119         0.133037464144    
0.559680E-01       19.1625056          143.481990         0.133553386073    
0.560720E-01       18.5697407          142.535881         0.130281165013    
0.561760E-01       18.6383508          141.594780         0.131631623302    
0.562800E-01       18.9021504          140.658673         0.134383114081    
0.563840E-01       18.5089209          139.727544         0.132464368545    
0.564880E-01       18.7834549          138.801380         0.135326139649    
0.565920E-01       19.7326875          137.880167         0.143114764236    
0.566960E-01       20.0919330          136.963889         0.146695111114    
0.568000E-01       21.0275342          136.052534         0.154554520958    
0.569040E-01       23.0366301          135.146085         0.170457250820    
0.570080E-01       24.5072726          134.244528         0.182556957647    
0.571120E-01       26.3514158          133.347849         0.197614105129    
0.572160E-01       29.7209244          132.456032         0.224383321412    
0.573200E-01       32.6093111          131.569063         0.247849383086    
0.574240E-01       35.1306565          130.686926         0.268815385929    
0.575280E-01       39.0493942          129.809607         0.300820525939    
0.576320E-01       42.0368951          128.937089         0.326026400320    
0.577360E-01       42.5145086          128.069359         0.331964717618    
0.578400E-01       42.5726834          127.206400         0.334674068778    
0.579440E-01       41.1691598          126.348197         0.325838918450    
0.580480E-01       36.8073204          125.494734         0.293297727753    
0.581520E-01       32.8175101          124.645997         0.263285712850    
0.582560E-01       29.5514900          123.801968         0.238699678649    
0.583600E-01       24.0871158          122.962633         0.195889719753    
0.584640E-01       19.2392101          122.127976         0.157533193934    
0.585680E-01       16.8306119          121.297981         0.138754262963    
0.586720E-01       12.4783548          120.472631         0.103578336547    
0.587760E-01       7.47066830          119.651912         0.624366812007E-01
0.588800E-01       5.59071910          118.835807         0.470457453101E-01
0.589840E-01       2.52407541          118.024300         0.213860656089E-01
0.590880E-01       2.28206585          117.217374         0.194686655592E-01
0.591920E-01       19.8697385          116.415014         0.170680205449    
0.592960E-01       46.4542939          115.617203         0.401793959802    
0.594000E-01       52.1792650          114.823926         0.454428505895    
0.595040E-01       35.3058168          114.035165         0.309604645817    
0.596080E-01       21.9072194          113.250904         0.193439686224    
0.597120E-01       19.8511326          112.471128         0.176499809207    
0.598160E-01       17.8401378          111.695819         0.159720730766    
0.599200E-01       14.8327200          110.924961         0.133718505324    
0.600240E-01       15.4221864          110.158537         0.139999919771    
0.601280E-01       16.0570724          109.396532         0.146778624511    
0.602320E-01       14.6161341          108.638927         0.134538645988    
0.603360E-01       14.2343708          107.885707         0.131939356457    
0.604400E-01       14.4325180          107.136855         0.134711047698    
0.605440E-01       13.4324355          106.392354         0.126253766900    
0.606480E-01       13.0776946          105.652188         0.123780632567    
