# ort(start) =    -8.1790
#   klo  khi step start
#%    4   93    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.776400           6.52599405          79.9097371         0.816670695007E-01
0.776800           6.67563322          79.6103237         0.838538635554E-01
0.777200           6.77601079          79.3107559         0.854362149046E-01
0.777600           6.81681580          79.0110450         0.862767452781E-01
0.778000           6.79580603          78.7112019         0.863384863421E-01
0.778400           6.71919614          78.4112379         0.856917492977E-01
0.778800           6.60065132          78.1111639         0.845033025566E-01
0.779200           6.45909420          77.8109909         0.830100493321E-01
0.779600           6.31571976          77.5107299         0.814818769169E-01
0.780000           6.19072034          77.2103918         0.801798850052E-01
0.780400           6.10023908          76.9099873         0.793166049367E-01
0.780800           6.05400120          76.6095274         0.790241293311E-01
0.781200           6.05393866          76.3090226         0.793345066242E-01
0.781600           6.09395486          76.0084836         0.801746669239E-01
0.782000           6.16080225          75.7079212         0.813759268213E-01
0.782400           6.23589549          75.4073458         0.826961275516E-01
0.782800           6.29777413          75.1067680         0.838509537720E-01
0.783200           6.32487115          74.8061982         0.845500946991E-01
0.783600           6.29823491          74.5056469         0.845336584600E-01
0.784000           6.20388626          74.2051244         0.836045530874E-01
0.784400           6.03455562          73.9046409         0.816532703589E-01
0.784800           5.79062755          73.6042068         0.786725080980E-01
0.785200           5.48021052          73.3038321         0.747602187354E-01
0.785600           5.11834182          73.0035271         0.701108839684E-01
0.786000           4.72542514          72.7033018         0.649960184211E-01
0.786400           4.32507813          72.4031661         0.597360359102E-01
0.786800           3.94163243          72.1031301         0.546665924257E-01
0.787200           3.59757369          71.8032037         0.501032475195E-01
0.787600           3.31122500          71.5033966         0.463086392826E-01
0.788000           3.09495739          71.2037187         0.434662324965E-01
0.788400           2.95415198          70.9041796         0.416640034496E-01
0.788800           2.88704249          70.6047891         0.408901793218E-01
0.789200           2.88544375          70.3055566         0.410414751151E-01
0.789600           2.93624019          70.0064919         0.419423986348E-01
0.790000           3.02338883          69.7076042         0.433724392145E-01
0.790400           3.13010973          69.4089031         0.450966603554E-01
0.790800           3.24090952          69.1103978         0.468946731560E-01
0.791200           3.34312188          68.8120978         0.485833448597E-01
0.791600           3.42774800          68.5140121         0.500298829004E-01
0.792000           3.48952331          68.2161500         0.511539174245E-01
0.792400           3.52629562          67.9185206         0.519194998277E-01
0.792800           3.53794152          67.6211330         0.523200568736E-01
0.793200           3.52513893          67.3239960         0.523608094583E-01
0.793600           3.48833389          67.0271187         0.520436199029E-01
0.794000           3.42718038          66.7305098         0.513585223341E-01
0.794400           3.34060490          66.4341782         0.502844317952E-01
0.794800           3.22748063          66.1381326         0.487990891966E-01
0.795200           3.08772691          65.8423816         0.468957354327E-01
0.795600           2.92352022          65.5469339         0.446019369911E-01
0.796000           2.74024563          65.2517980         0.419949443980E-01
0.796400           2.54685128          64.9569823         0.392082758853E-01
0.796800           2.35538942          64.6624954         0.364258973872E-01
0.797200           2.17971191          64.3683454         0.338631029870E-01
0.797600           2.03349525          64.0745407         0.317363999181E-01
0.798000           1.92795132          63.7810894         0.302276323666E-01
0.798400           1.86969110          63.4879999         0.294495196095E-01
0.798800           1.85921826          63.1952800         0.294202076485E-01
0.799200           1.89043061          62.9029379         0.300531369753E-01
0.799600           1.95131517          62.6109815         0.311657017110E-01
0.800000           2.02577833          62.3194191         0.325063737485E-01
