# ort(start) =    -8.1790
#   klo  khi step start
#%    4  701    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.600500E-01       422.489680          519.903887         0.812630354462    
0.601600E-01       435.719655          516.820167         0.843077887589    
0.602700E-01       447.315847          513.734293         0.870714399345    
0.603800E-01       451.715317          510.646578         0.884594819724    
0.604900E-01       449.444698          507.557329         0.885505286014    
0.606000E-01       445.703059          504.466853         0.883513071679    
0.607100E-01       445.447296          501.375453         0.888450548085    
0.608200E-01       449.429935          498.283428         0.901956416063    
0.609300E-01       454.233512          495.191076         0.917289374860    
0.610400E-01       455.590002          492.098689         0.925810233422    
0.611500E-01       451.822411          489.006560         0.923959815997    
0.612600E-01       444.902222          485.914976         0.915596851526    
0.613700E-01       439.004002          482.824220         0.909241881098    
0.614800E-01       438.034169          479.734576         0.913076087291    
0.615900E-01       443.494152          476.646320         0.930447028176    
0.617000E-01       453.310732          473.559730         0.957240879288    
0.618100E-01       462.103639          470.475075         0.982206418842    
0.619200E-01       463.397000          467.392627         0.991451242303    
0.620300E-01       453.367263          464.312649         0.976426689216    
0.621400E-01       433.972885          461.235406         0.940892393071    
0.622500E-01       412.631410          458.161157         0.900625040171    
0.623600E-01       397.628486          455.090157         0.873735632968    
0.624700E-01       392.129053          452.022660         0.867498664005    
0.625800E-01       391.638589          448.958916         0.872326120980    
0.626900E-01       387.555643          445.899171         0.869155334525    
0.628000E-01       374.404389          442.843669         0.845454987111    
0.629100E-01       354.850698          439.792640         0.806859108774    
0.630200E-01       338.108995          436.744478         0.774157456901    
0.631300E-01       332.815925          433.637016         0.767498881063    
0.632400E-01       340.132099          430.600493         0.789901787157    
0.633500E-01       352.610291          427.569924         0.824684503023    
0.634600E-01       359.528775          424.544996         0.846856700868    
0.635700E-01       354.254398          421.525928         0.840409508537    
0.636800E-01       338.068281          418.512939         0.807784536848    
0.637900E-01       318.267902          415.506243         0.765976221268    
0.639000E-01       302.922559          412.506050         0.734346947561    
0.640100E-01       296.564803          409.512569         0.724189744494    
0.641200E-01       299.331578          406.526005         0.736315939894    
0.642300E-01       308.819873          403.546559         0.765264544104    
0.643400E-01       322.163160          400.574429         0.804252933858    
0.644500E-01       336.655160          397.609810         0.846697319496    
0.645600E-01       349.305840          394.652894         0.885096360313    
0.646700E-01       356.865736          391.703870         0.911060021063    
0.647800E-01       357.149424          388.762923         0.918681805740    
0.648900E-01       350.808602          385.830235         0.909230459639    
0.650000E-01       341.765663          382.905986         0.892557640191    
